131,deuteronomy_4_45,neutral
132,zephaniah_2_2,anger
133,exodus_26_33,neutral
134,1_thessalonians_4_2,neutral
135,numbers_23_4,neutral
136,genesis_38_26,sadness
137,2_kings_17_23,sadness
138,luke_23_9,neutral
139,numbers_26_27,neutral
140,acts_8_28,neutral
141,proverbs_29_11,neutral
142,2_samuel_17_12,anger
143,job_14_2,sadness
144,luke_3_32,neutral
145,esther_2_3,neutral
146,numbers_18_12,joy
147,genesis_29_22,joy
148,deuteronomy_12_28,joy
149,colossians_4_17,neutral
150,exodus_22_21,anger
151,deuteronomy_32_7,neutral
152,numbers_6_1,neutral
153,1_kings_5_8,joy
154,psalms_119_150,anger
155,romans_10_13,joy
156,exodus_4_23,anger
157,1_samuel_8_8,sadness
158,joshua_17_14,surprise
159,colossians_3_18,neutral
160,isaiah_40_4,joy
161,1_timothy_6_21,sadness
162,matthew_27_35,sadness
163,john_11_34,sadness
164,joshua_10_10,anger
165,1_chronicles_16_7,joy
166,ezekiel_46_12,neutral
167,isaiah_28_6,neutral
168,numbers_24_5,joy
169,hebrews_7_27,neutral
170,job_7_16,sadness
171,proverbs_3_18,joy
172,judges_7_22,fear
173,psalms_33_17,neutral
174,2_samuel_19_36,neutral
175,1_kings_1_38,joy
176,numbers_31_6,neutral
177,isaiah_52_5,sadness
178,job_17_4,sadness
179,numbers_17_2,neutral
180,john_19_31,sadness
181,ezekiel_12_1,neutral
182,psalms_81_1,joy
183,ezra_8_3,neutral
184,2_timothy_3_2,disgust
185,romans_1_3,neutral
186,joshua_19_35,neutral
187,1_samuel_31_1,sadness
188,2_chronicles_16_4,anger
189,judges_19_5,joy
190,hosea_6_7,anger
191,luke_20_30,sadness
192,isaiah_62_6,neutral
193,ezekiel_14_23,joy
194,proverbs_1_20,neutral
195,song_of_solomon_5_14,joy
196,1_thessalonians_5_10,joy
197,1_chronicles_17_17,joy
198,joshua_19_42,neutral
199,john_18_32,sadness
200,1_samuel_1_14,anger
201,jeremiah_16_8,neutral
202,psalms_80_12,sadness
203,isaiah_21_12,neutral
204,isaiah_11_1,joy
205,jeremiah_39_12,joy
206,psalms_100_4,joy
207,john_12_31,anger
208,genesis_42_6,surprise
209,acts_5_22,surprise
210,ezekiel_32_4,anger
211,1_samuel_5_2,neutral
212,hebrews_12_10,joy
213,2_corinthians_3_4,joy
214,proverbs_29_3,joy
215,2_samuel_6_12,joy
216,2_kings_4_27,sadness
217,matthew_27_2,sadness
218,luke_2_20,joy
219,mark_14_24,sadness
220,psalms_73_12,surprise
221,judges_12_3,anger
222,1_samuel_9_9,neutral
223,isaiah_28_24,neutral
224,proverbs_31_8,anger
225,romans_12_2,joy
226,john_11_51,sadness
227,judges_20_23,sadness
228,psalms_3_3,joy
229,2_chronicles_24_12,neutral
230,isaiah_28_26,neutral
231,psalms_21_6,joy
232,job_12_1,neutral
233,2_samuel_22_3,joy
234,daniel_9_23,joy
235,psalms_94_12,joy
236,isaiah_6_6,surprise
237,exodus_25_15,neutral
238,ezekiel_13_6,disgust
239,hebrews_4_10,joy
240,isaiah_7_1,fear
241,genesis_5_26,neutral
242,psalms_89_17,joy
243,leviticus_22_18,neutral
244,1_samuel_10_24,joy
245,2_samuel_2_3,neutral
246,psalms_25_2,fear
247,matthew_20_6,neutral
248,1_samuel_30_9,neutral
249,1_corinthians_14_14,neutral
250,john_18_28,sadness
251,1_samuel_6_16,neutral
252,job_12_23,neutral
253,isaiah_57_7,neutral
254,lamentations_3_17,sadness
255,ezekiel_36_6,anger
256,colossians_4_9,joy
257,1_kings_15_7,neutral
258,colossians_4_12,joy
259,1_corinthians_2_11,neutral
260,joshua_21_31,neutral
261,daniel_2_29,surprise
262,acts_8_30,surprise
263,ezekiel_48_16,neutral
264,job_3_8,sadness
265,psalms_44_18,joy
266,numbers_33_17,neutral
267,genesis_39_23,joy
268,2_corinthians_12_11,sadness
269,1_samuel_9_3,neutral
270,1_samuel_6_8,neutral
271,revelation_19_2,anger
272,matthew_8_3,joy
273,judges_6_22,fear
274,mark_8_18,anger
275,2_samuel_5_5,neutral
276,judges_20_36,surprise
277,proverbs_21_13,anger
278,jeremiah_16_12,disgust
279,esther_7_8,anger
280,numbers_23_14,neutral
281,1_chronicles_11_37,neutral
282,psalms_21_7,joy
283,deuteronomy_33_10,neutral
284,revelation_22_20,joy
285,1_chronicles_7_23,sadness
286,1_corinthians_11_8,neutral
287,deuteronomy_21_5,neutral
288,deuteronomy_26_19,joy
289,judges_5_18,fear
290,zechariah_1_8,surprise
291,job_1_17,sadness
292,daniel_7_7,fear
293,isaiah_49_7,joy
294,genesis_26_20,anger
295,psalms_99_5,joy
296,1_kings_9_24,neutral
297,luke_1_46,joy
298,zephaniah_1_12,anger
299,psalms_107_12,sadness
300,luke_15_21,sadness
301,1_corinthians_4_20,neutral
302,luke_6_44,neutral
303,luke_19_22,anger
304,luke_19_31,neutral
305,james_1_17,joy
306,job_41_25,fear
307,luke_12_7,joy
308,1_kings_4_20,joy
309,leviticus_2_10,neutral
310,1_samuel_22_8,sadness
311,1_kings_7_45,neutral
312,isaiah_15_9,fear
313,luke_20_19,fear
314,exodus_25_26,neutral
315,ezekiel_43_14,neutral
316,galatians_1_4,joy
317,1_chronicles_14_1,neutral
318,2_chronicles_18_18,surprise
319,1_kings_1_37,joy
320,luke_19_4,surprise
321,exodus_16_32,neutral
322,deuteronomy_34_7,surprise
323,ezekiel_12_6,sadness
324,genesis_50_17,sadness
325,joel_2_5,fear
326,jeremiah_6_22,fear
327,2_chronicles_36_20,sadness
328,1_chronicles_8_9,neutral
329,numbers_35_11,neutral
330,isaiah_10_33,fear
331,exodus_22_29,neutral
332,job_21_24,neutral
333,1_chronicles_11_24,neutral
334,leviticus_7_22,neutral
335,romans_12_15,sadness
336,revelation_20_10,anger
337,1_kings_20_32,fear
338,numbers_36_3,sadness
339,isaiah_29_23,joy
340,hebrews_8_12,joy
341,1_peter_3_16,neutral
342,psalms_107_1,joy
343,2_corinthians_7_4,joy
344,psalms_137_7,anger
345,1_kings_22_18,sadness
346,isaiah_16_3,neutral
347,genesis_32_14,neutral
348,hosea_5_1,anger
349,luke_5_39,neutral
350,psalms_5_3,joy
351,1_chronicles_12_20,neutral
352,deuteronomy_17_6,neutral
353,joel_2_14,surprise
354,jude_1_1,neutral
355,acts_16_17,joy
356,nehemiah_10_30,neutral
357,psalms_119_100,joy
358,joel_2_10,fear
359,joshua_2_13,fear
360,mark_14_3,joy
361,job_31_25,joy
362,jeremiah_49_36,sadness
363,jeremiah_7_8,disgust
364,leviticus_26_42,joy
365,hebrews_2_9,joy
366,esther_2_4,joy
367,mark_12_32,joy
368,acts_27_26,fear
369,genesis_32_8,fear
370,isaiah_27_13,joy
371,luke_2_9,fear
372,daniel_4_1,joy
373,1_timothy_5_22,neutral
374,matthew_6_28,neutral
375,matthew_6_18,joy
376,psalms_119_127,joy
377,colossians_1_6,joy
378,ecclesiastes_5_3,neutral
379,psalms_57_4,fear
380,psalms_134_1,joy
381,deuteronomy_8_14,anger
382,numbers_5_6,disgust
383,psalms_18_21,joy
384,1_corinthians_3_8,neutral
385,job_34_1,neutral
386,romans_10_14,sadness
387,hebrews_10_21,neutral
388,1_kings_8_28,joy
389,hebrews_7_11,neutral
390,ezekiel_44_18,neutral
391,1_peter_5_5,neutral
392,titus_2_3,neutral
393,psalms_33_21,joy
394,leviticus_7_34,neutral
395,mark_13_4,surprise
396,2_samuel_19_31,neutral
397,job_38_36,neutral
398,2_timothy_4_2,neutral
399,titus_2_8,neutral
400,luke_1_7,sadness
401,acts_18_21,neutral
402,psalms_119_155,sadness
403,genesis_45_15,joy
404,2_chronicles_34_4,anger
405,revelation_11_6,anger
406,psalms_56_12,joy
407,psalms_33_15,neutral
408,psalms_98_8,joy
409,judges_6_6,sadness
410,exodus_32_28,anger
411,genesis_25_9,sadness
412,luke_16_17,neutral
413,jeremiah_44_4,disgust
414,2_corinthians_11_25,sadness
415,leviticus_26_38,sadness
416,deuteronomy_6_11,joy
417,2_kings_15_8,neutral
418,ezekiel_21_13,anger
419,luke_11_52,anger
420,genesis_30_21,neutral
421,genesis_41_21,surprise
422,genesis_13_1,neutral
423,proverbs_15_2,neutral
424,2_chronicles_20_16,neutral
425,1_corinthians_15_45,neutral
426,1_samuel_25_17,anger
427,jeremiah_32_38,joy
428,2_timothy_3_17,neutral
429,jeremiah_52_8,sadness
430,ezekiel_11_18,anger
431,2_samuel_19_29,neutral
432,numbers_31_21,neutral
433,genesis_30_24,joy
434,acts_8_35,joy
435,ezekiel_9_4,sadness
436,1_chronicles_6_59,neutral
437,2_chronicles_2_9,neutral
438,deuteronomy_16_12,neutral
439,proverbs_16_23,neutral
440,proverbs_30_28,neutral
441,matthew_27_51,surprise
442,psalms_94_21,anger
443,job_4_14,fear
444,isaiah_14_24,neutral
445,1_peter_3_17,sadness
446,judges_11_4,anger
447,exodus_40_34,joy
448,2_kings_15_18,anger
449,daniel_1_16,neutral
450,job_29_12,joy
451,genesis_44_5,anger
452,exodus_27_15,neutral
453,2_kings_19_35,surprise
454,mark_2_12,surprise
455,1_kings_6_3,neutral
456,psalms_18_35,joy
457,2_chronicles_4_16,neutral
458,john_10_37,neutral
459,jeremiah_31_14,joy
460,proverbs_11_25,joy
461,nehemiah_6_8,anger
462,psalms_119_126,anger
463,nahum_3_8,neutral
464,numbers_34_4,neutral
465,luke_23_8,joy
466,daniel_6_7,anger
467,acts_4_25,anger
468,deuteronomy_23_9,neutral
469,1_chronicles_1_40,neutral
470,2_kings_13_22,sadness
471,job_38_30,neutral
472,2_corinthians_12_15,sadness
473,jeremiah_6_13,disgust
474,job_41_4,neutral
475,proverbs_8_28,neutral
476,2_chronicles_18_8,neutral
477,acts_19_27,fear
478,daniel_11_4,sadness
479,deuteronomy_30_9,joy
480,exodus_4_14,anger
481,1_samuel_9_16,joy
482,genesis_34_19,joy
483,deuteronomy_4_40,joy
484,isaiah_56_7,joy
485,numbers_13_24,neutral
486,job_19_27,joy
487,1_thessalonians_3_9,joy
488,leviticus_24_18,neutral
489,jeremiah_5_5,anger
490,2_samuel_10_4,anger
491,genesis_5_12,neutral
492,mark_8_32,anger
493,ezekiel_46_16,neutral
494,galatians_2_4,anger
495,1_thessalonians_2_17,sadness
496,1_corinthians_10_8,disgust
497,genesis_23_8,sadness
498,2_samuel_14_26,neutral
499,ezekiel_33_6,fear
500,luke_1_31,joy
501,leviticus_3_16,neutral
502,matthew_13_33,neutral
503,numbers_1_33,neutral
504,deuteronomy_5_4,surprise
505,job_39_1,neutral
506,ezekiel_19_8,fear
507,1_samuel_14_26,fear
508,proverbs_8_30,joy
509,jeremiah_9_13,disgust
510,luke_2_26,surprise
511,numbers_31_41,neutral
512,exodus_3_9,sadness
513,ecclesiastes_5_17,sadness
514,genesis_49_5,anger
515,jeremiah_37_2,disgust
516,genesis_4_8,anger
517,romans_5_5,joy
518,daniel_4_21,joy
519,nehemiah_11_14,neutral
520,psalms_77_14,surprise
521,2_kings_15_38,neutral
522,numbers_33_1,neutral
523,genesis_14_16,joy
524,2_peter_1_6,neutral
525,1_chronicles_6_46,neutral
526,jeremiah_49_30,fear
527,numbers_14_13,fear
528,genesis_47_13,sadness
529,numbers_13_9,neutral
530,2_corinthians_13_5,neutral
531,ezekiel_39_7,anger
532,james_4_12,neutral
533,2_samuel_19_40,neutral
534,genesis_32_24,neutral
535,psalms_123_3,sadness
536,isaiah_10_9,neutral
537,psalms_105_29,anger
538,jeremiah_44_27,anger
539,romans_15_31,fear
540,2_samuel_13_30,sadness
541,2_chronicles_30_14,neutral
542,ezekiel_29_13,neutral
543,judges_18_30,disgust
544,matthew_26_9,neutral
545,zechariah_5_3,anger
546,john_5_30,neutral
547,1_kings_1_46,joy
548,genesis_5_4,neutral
549,numbers_9_17,neutral
550,colossians_4_8,joy
551,acts_11_12,neutral
552,2_samuel_23_4,joy
553,luke_19_27,anger
554,zechariah_9_1,neutral
555,2_samuel_8_6,neutral
556,psalms_119_40,joy
557,leviticus_7_4,neutral
558,psalms_95_1,joy
559,2_samuel_21_12,sadness
560,2_chronicles_28_2,disgust
561,luke_7_26,surprise
562,galatians_4_29,anger
563,1_samuel_15_26,sadness
564,matthew_24_5,fear
565,genesis_31_37,anger
566,mark_15_19,disgust
567,psalms_104_23,neutral
568,1_samuel_3_10,surprise
569,joshua_19_21,neutral
570,1_chronicles_23_28,neutral
571,jeremiah_51_38,anger
572,isaiah_10_14,neutral
573,2_chronicles_9_24,neutral
574,psalms_125_4,joy
575,2_kings_6_10,fear
576,genesis_24_62,neutral
577,hebrews_9_10,neutral
578,numbers_34_25,neutral
579,mark_12_9,anger
580,jeremiah_7_24,disgust
581,psalms_69_9,sadness
582,ezra_2_19,neutral
583,deuteronomy_6_4,neutral
584,deuteronomy_9_16,anger
585,2_chronicles_10_18,anger
586,ezekiel_3_25,fear
587,daniel_11_28,anger
588,luke_6_34,neutral
589,psalms_22_12,fear
590,mark_5_5,sadness
591,genesis_9_5,fear
592,isaiah_33_22,joy
593,isaiah_57_2,joy
594,luke_11_12,surprise
595,micah_7_8,joy
596,jeremiah_44_10,disgust
597,nehemiah_8_12,joy
598,1_kings_13_33,disgust
599,deuteronomy_3_3,anger
600,2_chronicles_17_5,joy
601,2_samuel_3_2,neutral
602,hebrews_1_9,joy
603,isaiah_49_20,surprise
604,matthew_18_17,sadness
605,deuteronomy_22_2,neutral
606,luke_23_24,neutral
607,genesis_4_17,neutral
608,hebrews_9_16,neutral
609,mark_1_21,neutral
610,ruth_1_6,joy
611,daniel_9_26,sadness
612,zechariah_13_4,shame
613,ezekiel_31_17,sadness
614,leviticus_4_24,neutral
615,judges_2_13,disgust
616,job_34_34,neutral
617,job_31_2,neutral
618,judges_1_24,neutral
619,micah_4_1,joy
620,2_samuel_13_37,sadness
621,2_kings_13_25,joy
622,genesis_34_10,neutral
623,jeremiah_23_26,disgust
624,1_corinthians_1_9,neutral
625,2_chronicles_6_42,joy
626,job_21_12,joy
627,psalms_72_6,joy
628,deuteronomy_4_28,disgust
629,jeremiah_29_8,disgust
630,numbers_23_25,neutral
631,numbers_25_6,disgust
632,galatians_3_3,surprise
633,2_samuel_11_18,neutral
634,job_36_23,neutral
635,psalms_51_18,joy
636,ezekiel_23_12,disgust
637,psalms_50_16,anger
638,matthew_17_20,joy
639,2_kings_20_13,neutral
640,2_samuel_3_13,neutral
641,romans_15_22,neutral
642,luke_6_35,joy
643,isaiah_27_3,neutral
644,daniel_11_11,anger
645,psalms_55_7,sadness
646,1_chronicles_27_8,neutral
647,joshua_21_23,neutral
648,ezekiel_27_26,sadness
649,1_kings_6_14,neutral
650,ezekiel_40_46,neutral
651,psalms_61_1,sadness
652,isaiah_62_10,joy
653,1_samuel_17_12,neutral
654,psalms_78_64,sadness
655,job_15_8,surprise
656,hebrews_12_1,joy
657,isaiah_57_4,anger
658,jeremiah_8_16,fear
659,jeremiah_13_24,fear
660,exodus_14_14,neutral
661,psalms_18_49,joy
662,1_kings_17_13,joy
663,matthew_5_1,neutral
664,john_7_40,surprise
665,ezekiel_11_23,surprise
666,micah_1_2,anger
667,numbers_7_15,neutral
668,deuteronomy_7_17,fear
669,2_kings_8_19,neutral
670,2_timothy_2_14,neutral
671,job_39_16,disgust
672,1_timothy_6_13,neutral
673,numbers_11_25,surprise
674,numbers_7_78,neutral
675,judges_20_39,anger
676,2_chronicles_5_6,joy
677,acts_16_10,joy
678,nehemiah_13_11,anger
679,2_samuel_23_38,neutral
680,ezekiel_20_46,anger
681,daniel_2_11,surprise
682,1_samuel_9_15,neutral
683,deuteronomy_28_51,fear
684,mark_14_38,neutral
685,colossians_1_9,joy
686,1_samuel_22_17,anger
687,ezekiel_22_20,anger
688,psalms_50_9,neutral
689,leviticus_7_25,disgust
690,jeremiah_38_23,fear
691,job_5_18,joy
692,psalms_69_5,sadness
693,psalms_114_4,joy
694,numbers_34_1,neutral
695,1_chronicles_11_6,joy
696,hebrews_9_22,neutral
697,matthew_24_46,joy
698,psalms_2_12,anger
699,ruth_2_16,joy
700,1_samuel_20_42,sadness
701,isaiah_41_27,joy
702,2_chronicles_9_4,surprise
703,1_chronicles_6_54,neutral
704,romans_16_18,disgust
705,2_samuel_22_29,joy
706,2_samuel_15_30,sadness
707,2_chronicles_1_6,neutral
708,1_kings_11_40,fear
709,exodus_18_17,disgust
710,2_corinthians_5_9,neutral
711,genesis_37_31,anger
712,numbers_14_15,fear
713,acts_27_11,neutral
714,1_kings_14_11,disgust
715,isaiah_51_1,neutral
716,acts_14_12,surprise
717,judges_8_1,anger
718,john_9_33,surprise
719,nahum_1_9,anger
720,2_kings_3_7,neutral
721,1_kings_15_11,joy
722,2_chronicles_18_3,neutral
723,judges_10_6,disgust
724,psalms_135_16,disgust
725,matthew_24_26,fear
726,1_john_1_5,joy
727,judges_14_20,sadness
728,psalms_71_23,joy
729,2_kings_14_13,anger
730,psalms_74_8,anger
731,genesis_20_1,neutral
732,revelation_4_3,surprise
733,isaiah_7_2,fear
734,psalms_105_33,anger
735,2_chronicles_35_19,neutral
736,2_kings_5_4,neutral
737,zechariah_11_11,surprise
738,numbers_5_15,anger
739,ezekiel_24_1,neutral
740,hebrews_11_11,joy
741,acts_10_24,joy
742,2_kings_9_16,neutral
743,numbers_26_48,neutral
744,jeremiah_48_38,sadness
745,acts_21_2,neutral
746,2_kings_21_7,disgust
747,john_5_7,sadness
748,genesis_30_28,neutral
749,2_corinthians_8_12,joy
750,1_kings_13_17,neutral
751,matthew_21_40,anger
752,1_samuel_31_2,sadness
753,judges_8_6,disgust
754,1_kings_18_29,sadness
755,ezekiel_43_25,neutral
756,judges_5_29,neutral
757,revelation_16_9,anger
758,exodus_23_15,neutral
759,psalms_119_112,joy
760,1_kings_3_25,anger
761,1_samuel_20_21,neutral
762,1_chronicles_5_25,disgust
763,1_timothy_3_11,neutral
764,daniel_9_9,joy
765,habakkuk_2_3,neutral
766,acts_24_18,neutral
767,daniel_9_8,sadness
768,nehemiah_12_26,neutral
769,1_samuel_3_15,fear
770,1_chronicles_27_23,neutral
771,job_9_15,sadness
772,job_22_30,joy
773,2_chronicles_12_3,fear
774,2_corinthians_6_18,joy
775,1_samuel_17_36,anger
776,mark_1_32,sadness
777,psalms_55_11,disgust
778,genesis_44_18,fear
779,numbers_27_22,neutral
780,mark_10_5,anger
781,matthew_12_44,neutral
782,2_samuel_20_25,neutral
783,deuteronomy_31_22,neutral
784,james_1_24,sadness
785,revelation_8_11,fear
786,genesis_41_15,surprise
787,1_kings_2_42,anger
788,matthew_28_10,joy
789,1_samuel_29_11,neutral
790,3_john_1_8,joy
791,psalms_93_5,joy
792,exodus_31_1,neutral
793,leviticus_11_26,disgust
794,hosea_3_4,sadness
795,genesis_36_40,neutral
796,judges_5_25,neutral
797,job_17_12,sadness
798,genesis_41_48,neutral
799,psalms_106_1,joy
800,psalms_119_71,joy
801,proverbs_23_2,disgust
802,1_chronicles_27_30,neutral
803,romans_10_6,neutral
804,genesis_41_46,neutral
805,2_chronicles_35_23,sadness
806,psalms_22_19,sadness
807,acts_17_10,neutral
808,psalms_18_41,sadness
809,2_samuel_21_13,sadness
810,acts_26_7,joy
811,isaiah_37_10,fear
812,luke_21_33,neutral
813,1_john_4_3,disgust
814,hosea_12_6,neutral
815,isaiah_14_14,anger
816,psalms_130_3,fear
817,exodus_31_15,anger
818,exodus_7_20,surprise
819,2_corinthians_10_5,neutral
820,hebrews_13_4,disgust
821,joshua_21_39,neutral
822,deuteronomy_19_10,fear
823,numbers_2_13,neutral
824,2_samuel_11_21,anger
825,leviticus_20_20,disgust
826,job_1_21,sadness
827,numbers_26_17,neutral
828,joshua_19_39,neutral
829,2_samuel_21_4,neutral
830,jeremiah_28_4,joy
831,1_chronicles_11_3,joy
832,jeremiah_1_10,anger
833,1_samuel_19_24,surprise
834,psalms_89_25,neutral
835,luke_4_29,anger
836,isaiah_57_12,disgust
837,1_chronicles_23_20,neutral
838,job_9_28,fear
839,deuteronomy_11_13,joy
840,leviticus_4_15,neutral
841,psalms_91_4,joy
842,jeremiah_11_11,fear
843,1_chronicles_1_32,neutral
844,psalms_25_17,sadness
845,leviticus_18_30,disgust
846,esther_2_20,neutral
847,judges_19_9,joy
848,job_18_8,fear
849,job_21_19,anger
850,exodus_36_3,joy
851,proverbs_21_14,anger
852,psalms_145_19,joy
853,isaiah_12_2,joy
854,genesis_36_11,neutral
855,mark_12_33,joy
856,psalms_7_2,fear
857,psalms_40_2,joy
858,colossians_3_12,joy
859,numbers_21_21,neutral
860,colossians_1_24,joy
861,1_peter_3_15,fear
862,ecclesiastes_8_16,neutral
863,isaiah_56_3,sadness
864,isaiah_13_1,neutral
865,isaiah_5_30,sadness
866,luke_11_40,anger
867,mark_2_10,surprise
868,2_kings_1_8,neutral
869,ezra_2_26,neutral
870,isaiah_24_16,sadness
871,isaiah_56_12,disgust
872,1_kings_5_1,neutral
873,leviticus_13_3,disgust
874,genesis_41_44,neutral
875,exodus_4_28,neutral
876,isaiah_59_6,disgust
877,ezra_2_54,neutral
878,luke_17_36,surprise
879,zechariah_8_6,surprise
880,ezra_2_39,neutral
881,luke_1_44,joy
882,jeremiah_52_12,sadness
883,ezekiel_42_11,neutral
884,mark_13_31,neutral
885,luke_24_45,surprise
886,colossians_2_21,neutral
887,proverbs_5_6,sadness
888,deuteronomy_33_20,joy
889,2_corinthians_9_9,joy
890,leviticus_13_58,joy
891,judges_4_12,neutral
892,luke_16_20,sadness
893,psalms_62_8,joy
894,job_2_10,sadness
895,1_samuel_12_16,surprise
896,leviticus_21_19,sadness
897,2_corinthians_1_12,joy
898,genesis_19_9,anger
899,zechariah_1_20,surprise
900,2_chronicles_6_6,joy
901,1_corinthians_12_30,neutral
902,genesis_47_15,fear
903,lamentations_4_3,disgust
904,leviticus_13_43,disgust
905,psalms_18_46,joy
906,psalms_69_3,sadness
907,isaiah_66_16,anger
908,isaiah_37_1,sadness
909,proverbs_1_2,neutral
910,exodus_35_8,neutral
911,proverbs_1_5,neutral
912,genesis_20_18,sadness
913,john_13_38,sadness
914,1_chronicles_24_25,neutral
915,2_kings_19_25,anger
916,luke_11_1,neutral
917,ezekiel_43_7,disgust
918,mark_14_56,anger
919,joshua_24_1,neutral
920,leviticus_3_3,neutral
921,luke_4_8,anger
922,luke_23_45,sadness
923,genesis_19_12,fear
924,psalms_64_5,disgust
925,job_39_25,surprise
926,job_15_20,sadness
927,jeremiah_31_2,joy
928,2_samuel_3_26,neutral
929,matthew_27_37,neutral
930,psalms_96_5,neutral
931,ezekiel_1_7,surprise
932,ezekiel_16_8,joy
933,2_peter_1_16,neutral
934,genesis_10_17,neutral
935,2_kings_20_8,surprise
936,leviticus_12_3,neutral
937,ezekiel_39_28,joy
938,numbers_28_25,neutral
939,luke_8_1,joy
940,matthew_1_18,surprise
941,1_kings_2_7,joy
942,acts_25_25,neutral
943,deuteronomy_16_4,neutral
944,acts_25_9,neutral
945,matthew_2_14,fear
946,proverbs_4_5,neutral
947,luke_13_29,joy
948,genesis_40_7,sadness
949,john_21_16,joy
950,2_chronicles_15_13,anger
951,joshua_9_13,sadness
952,jeremiah_16_19,disgust
953,ezekiel_16_35,disgust
954,1_samuel_2_19,joy
955,proverbs_4_1,neutral
956,1_corinthians_11_27,fear
957,matthew_26_33,anger
958,numbers_32_30,neutral
959,ezekiel_39_11,disgust
960,luke_8_47,fear
961,genesis_48_9,joy
962,acts_5_5,fear
963,joel_3_6,sadness
964,exodus_5_3,fear
965,hebrews_10_37,joy
966,daniel_11_3,neutral
967,proverbs_17_27,neutral
968,acts_5_2,disgust
969,genesis_3_21,joy
970,psalms_91_8,anger
971,acts_15_8,neutral
972,romans_8_5,neutral
973,matthew_26_40,anger
974,nehemiah_12_1,neutral
975,numbers_3_16,neutral
976,isaiah_48_11,anger
977,proverbs_17_10,neutral
978,exodus_14_16,surprise
979,1_samuel_14_40,neutral
980,daniel_3_22,fear
981,numbers_7_2,neutral
982,genesis_41_4,surprise
983,luke_22_32,joy
984,exodus_25_31,neutral
